Date,Open Price,High Price,Low Price,Close_Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-Apr-14,967.25,968,945,947.4,951.5560638,238728,17431,227163076,94377,39.53,23,-19.85
23-Apr-14,970,976.9,965,966.85,970.7090507,299956,14502,291170004,99554,33.19,11.9,-3.15
22-Apr-14,960,988.9,956.9,968.35,974.6060326,638261,32046,622053021,218371,34.21,32,8.35
21-Apr-14,968.15,970,956,959.45,960.5405866,499487,24616,479777536,272663,54.59,14,-8.7
17-Apr-14,945,962.8,944.4,958.75,955.2906851,354067,16514,338236907,221430,62.54,18.4,13.75
16-Apr-14,940.2,959,938.2,941.05,949.3147214,225536,15067,214104645,86204,38.22,20.8,0.85
15-Apr-14,953.75,953.75,936.95,948.5,944.1515569,971549,12439,917289501,828363,85.26,16.8,-5.25
11-Apr-14,966.8,970.6,950.3,952.85,958.6079768,265219,15478,254241049,94666,35.69,20.3,-13.95
10-Apr-14,961.2,972.9,961.2,968.8,968.0150228,614665,19359,595004954,423241,68.86,11.7,7.6
09-Apr-14,936.8,964.85,936.8,961.1,954.0761613,264649,14096,252495302,127127,24.02,28.05,24.3
07-Apr-14,944,954.9,934.9,944.05,942.064648,105680,8684,99557392,31820,15.05,20,0.05
04-Apr-14,950.15,952.6,942.1,944.2,945.8308762,241610,11520,228522198,89227,36.93,10.5,-5.95
03-Apr-14,955.6,962.2,940.75,951.95,951.6152945,245107,11632,233247570,88185,35.98,21.45,-3.65
02-Apr-14,945,959.8,938.55,956.95,953.2960389,499556,19138,476224756,186256,37.28,21.25,11.95
01-Apr-14,935.05,944.35,930.1,941.15,937.0713478,497647,16893,466330745,199092,40.01,14.25,6.1
31-Mar-14,917.25,939.3,914.1,929.5,924.3787188,407524,17255,376706513,184341,45.23,25.2,12.25
28-Mar-14,899.6,919.3,899.6,914.15,913.8203077,484239,17752,442507432,195585,40.39,19.7,14.55
27-Mar-14,895,904.45,892.75,902.15,901.7709422,1072201,10170,966879706,769310,71.75,11.7,7.15
26-Mar-14,881.8,902.65,881.8,890.2,891.632899,368133,15068,328239494,128730,34.97,20.85,8.4
25-Mar-14,879,882.95,872.6,878.65,878.7819233,560413,14431,492480814,331640,59.18,10.35,-0.35
24-Mar-14,892,908,892,904.6,902.803888,352885,14510,318585950,150242,42.58,16,12.6
22-Mar-14,887.35,891,884,888.3,887.2723112,29279,1288,25978446,9597,32.78,7,0.95
21-Mar-14,906.25,913.7,882.55,885.75,894.5939221,335182,14624,299851780,99963,29.82,31.15,-20.5
20-Mar-14,902.6,906.7,898,905.7,904.722743,276617,9759,250261691,119708,43.28,8.7,3.1
19-Mar-14,899,909.9,895.55,902.15,902.2062727,283164,12903,255472337,82934,29.29,14.35,3.15
18-Mar-14,890,908.8,888.8,895.35,900.7644129,501653,19949,451871170,174985,34.88,20,5.35
14-Mar-14,872,889.9,869.75,886.1,880.0108609,240035,9797,211233407,72765,30.31,20.15,14.1
13-Mar-14,874.05,894.8,873.9,879.1,886.9250465,562055,26661,498500657,318456,56.66,20.9,5.05
12-Mar-14,873.15,882.35,867.1,871.15,873.6215075,197819,8984,172818933,52485,26.53,15.25,-2
11-Mar-14,884.7,887.9,872.6,874.95,878.7595212,264306,11305,232261414,58531,22.15,15.3,-9.75
10-Mar-14,864.7,902.4,863,885.8,890.6452582,924275,31686,823201146,440100,47.62,39.4,21.1
07-Mar-14,825,873.8,825,869,855.8189142,792232,36351,678007130,342605,43.25,48.8,44
06-Mar-14,809.35,824.4,809.35,822,818.2528398,256000,12331,209472727,93006,36.33,15.05,12.65
05-Mar-14,815.9,817.85,805,806.9,809.8055676,193440,10523,156648789,72342,37.4,12.85,-9
04-Mar-14,804,816.55,803,814.6,811.7909791,287177,9991,233127698,115467,40.21,13.55,10.6
03-Mar-14,800,806,798,803.5,802.8427517,245230,10675,196881128,77370,31.55,8,3.5
28-Feb-14,811.95,814,794,799.25,800.5860435,329037,14616,263422430,114250,34.72,20,-12.7
26-Feb-14,812.75,816.5,808.25,810.55,811.9366516,168039,6482,136437023,70913,42.2,8.25,-2.2
25-Feb-14,814.55,816.25,807.8,810.4,811.8477914,160983,8467,130693693,73176,45.46,8.45,-4.15
24-Feb-14,810,814.5,805.75,812.4,810.1823523,177349,7359,143685030,64697,36.48,8.75,2.4
21-Feb-14,808,815.95,806.2,811.3,811.0350819,161023,7265,130595302,58603,36.39,9.75,3.3
20-Feb-14,811,813.75,803.4,805.35,808.387812,186495,7732,150760285,75100,40.27,10.35,-5.65
19-Feb-14,813.6,819.95,810.5,812.55,814.9181441,135824,6664,110685442,38966,28.69,9.45,-1.05
18-Feb-14,809.7,817.9,809,812.75,815.3723834,442705,6463,360969431,347967,78.6,8.9,3.05
17-Feb-14,820.9,822.15,807.6,811.45,813.5286666,174227,7385,141738659,58718,33.7,14.55,-9.45
14-Feb-14,810.35,822.9,809,821.5,816.7409281,171161,8971,139794194,54234,31.69,13.9,11.15
13-Feb-14,818,818.75,805.75,807.45,811.1326121,158794,7318,128802992,70024,44.1,13,-10.55
12-Feb-14,807,821.85,807,817.45,816.6176306,250224,11565,204337330,73537,29.39,14.85,10.45
11-Feb-14,823.65,824.25,803,805.5,810.7189634,291076,13390,235980833,97496,33.5,21.25,-18.15
10-Feb-14,816,825.6,811.9,821.6,821.7466838,183869,9781,151093741,57081,31.04,13.7,5.6
07-Feb-14,824.6,824.6,811.4,814.3,816.4054215,229640,10175,187479341,68289,29.74,13.2,-10.3
06-Feb-14,820.15,824,809,815.85,815.4627751,241344,10834,196807048,59111,24.49,15,-4.3
05-Feb-14,823,823,808,816.15,814.5466678,291700,13568,237603263,65144,22.33,15,-6.85
04-Feb-14,815,826.25,813.25,822,818.8791623,211151,9749,172907154,64450,30.52,13,7
03-Feb-14,829,829.4,820,821.3,825.2914814,132722,6308,109534336,54106,40.77,9.4,-7.7
31-Jan-14,829,833.8,827.1,830.85,830.5444769,183084,8647,152059405,47758,26.09,6.7,1.85
30-Jan-14,831.9,834.2,823,825.7,827.844288,234420,11953,194063258,96151,41.02,11.2,-6.2
29-Jan-14,851,852,835.1,836.75,842.7025212,178722,10253,150609480,71529,40.02,16.9,-14.25
28-Jan-14,846,855,844.2,845.8,849.6140615,165516,8121,140624721,39033,23.58,10.8,-0.2
27-Jan-14,856.7,860.55,840.1,842.8,849.8690767,235405,10589,200063430,88458,37.58,20.45,-13.9
24-Jan-14,863.2,874.5,862.35,867,868.7078558,224954,12885,195419307,68274,30.35,12.15,3.8
23-Jan-14,861,871,861,866.05,866.4361904,171189,8817,148324345,46551,27.19,10,5.05
22-Jan-14,862.6,875.7,859,872.2,869.3862145,216662,10424,188362956,62384,28.79,16.7,9.6
21-Jan-14,873.25,874.8,862.85,864.05,866.6150927,210843,9501,182719726,43963,20.85,11.95,-9.2
20-Jan-14,884.55,888.85,866.2,869.5,872.1440624,388776,20013,339068680,138694,35.67,22.65,-15.05
17-Jan-14,889,896.8,880.75,884.55,890.3110278,300986,14436,267971155,110136,36.59,16.05,-4.45
16-Jan-14,889.7,891.95,882,885.15,887.9589978,179210,8782,159131132,31530,17.59,9.95,-4.55
15-Jan-14,880,894.9,880,885.4,889.5326871,275537,13175,245099168,69381,25.18,14.9,5.4
14-Jan-14,877.35,884.8,872.8,881.1,880.2396552,227410,10199,200175300,47613,20.94,12,3.75
13-Jan-14,865.1,881.55,865.1,879,876.2471379,318041,14249,278682516,107614,33.84,16.45,13.9
10-Jan-14,848.45,874.7,848.45,856.9,862.5048469,429346,17873,370313006,60349,14.06,26.25,8.45
09-Jan-14,850,853.1,844.95,850.55,849.7075379,229110,9884,194676494,78320,34.18,8.15,0.55
08-Jan-14,845.4,856.5,844.6,848.25,849.9840805,216715,9333,184204300,48240,22.26,11.9,2.85
07-Jan-14,855.5,859.75,840.2,842.15,847.5363778,300307,14004,254521107,114825,38.24,19.55,-13.35
06-Jan-14,864,864,851.35,854.9,855.0107423,237379,10323,202961595,97672,41.15,12.65,-9.1
03-Jan-14,870.2,873.45,856.4,865,864.689845,280060,16118,242165038,86118,30.75,17.05,-5.2
02-Jan-14,890,895.8,871,875.35,883.426613,190974,7696,168711514,55543,29.08,24.8,-14.65
01-Jan-14,896.75,898,887.2,888.7,891.4227211,129272,5540,115235998,41484,32.09,10.8,-8.05
31-Dec-13,886.1,898,886.1,894.8,893.8925988,192847,8082,172384506,67319,34.91,11.9,8.7
30-Dec-13,882,889.4,876,885.4,883.5010742,248562,9475,219604794,63327,25.48,13.4,3.4
27-Dec-13,888,893.05,877.4,878.7,884.0421049,198528,9817,175507111,85274,42.95,15.65,-9.3
26-Dec-13,895,897.4,882,887.7,889.5385428,231068,11438,205543892,95504,41.33,15.4,-7.3
24-Dec-13,895.15,904.5,894.85,896.15,898.5651293,202428,8084,181894742,56756,28.04,9.65,1
23-Dec-13,897.15,908.35,890.5,895.4,900.9688688,471167,18602,424506799,158111,33.56,17.85,-1.75
20-Dec-13,874,896.7,862.3,893.65,880.1513024,650763,25209,572769902,176969,27.19,34.4,19.65
19-Dec-13,863.35,864.7,845.1,854.55,854.5218771,374889,13175,320350852,142231,37.94,19.6,-8.8
18-Dec-13,839,861.85,839,858.65,854.6827113,240475,11277,205529825,57101,23.75,22.85,19.65
17-Dec-13,848.3,852.7,836.25,838.95,845.5182917,168492,8584,142463068,63400,37.63,16.45,-9.35
16-Dec-13,860.2,861.5,842.25,844.4,849.0745338,457390,11633,388358201,317324,69.38,19.25,-15.8
13-Dec-13,867.4,867.8,858.4,863.35,863.9420047,158944,7259,137318398,46780,29.43,9.4,-4.05
12-Dec-13,878.75,879.95,868.8,870.4,871.9436357,185809,8352,162014975,58488,31.48,11.15,-8.35
11-Dec-13,883,883.65,872.2,881,878.7910535,185727,6979,163215226,55400,29.83,11.45,-2
10-Dec-13,879.7,888,879,883.55,884.5195223,237472,10204,210048620,72781,30.65,9,3.85
09-Dec-13,881,888,876.55,878.5,881.514772,336279,12435,296434906,119147,35.43,11.45,-2.5
06-Dec-13,869.55,874.4,862,867.25,867.393616,171022,7886,148343391,60804,35.55,12.4,-2.3
05-Dec-13,868,877,867.25,869.85,871.7318203,442830,19123,386029002,201368,45.47,9.75,1.85
04-Dec-13,861.5,867.25,853.8,856.3,860.3967363,224595,8779,193240805,51346,22.86,13.45,-5.2
03-Dec-13,853.55,865.45,851.15,861.9,860.0452278,406056,12834,349226525,94712,23.32,14.3,8.35
02-Dec-13,852.75,862.8,852.5,854.9,858.0956358,249070,11737,213725880,93268,37.45,10.3,2.15
29-Nov-13,852.05,856.95,849.55,853.1,853.0977121,246510,10883,210297117,68071,27.61,7.4,1.05
28-Nov-13,846,855.8,843.3,848.25,851.1763346,248227,13605,211284948,76116,30.66,12.5,2.25
27-Nov-13,845.9,849.75,836,837.95,841.1229532,307556,13213,258692411,59378,19.31,13.75,-7.95
26-Nov-13,852,857.25,840,842.05,849.7901013,332165,15778,282270529,85967,25.88,17.25,-9.95
25-Nov-13,847,856.8,844.8,851.35,850.8612738,223887,10898,190496778,61294,27.38,12,4.35
22-Nov-13,851.05,856.15,840.1,843.9,848.2947273,278376,11915,236144893,50020,17.97,16.05,-7.15
21-Nov-13,860.6,861,845.25,848.1,851.8729575,258819,11713,220480907,77940,30.11,15.75,-12.5
20-Nov-13,872.25,882.7,857.25,863.5,874.4375305,305053,10391,266749792,133517,43.77,25.45,-8.75
19-Nov-13,875.25,884.4,874,876.7,879.443841,275628,8919,242399347,136070,49.37,10.4,1.45
18-Nov-13,856.35,876,856.35,874.35,869.2554326,437724,14605,380493965,197117,45.03,19.65,18
14-Nov-13,851.95,864,850.4,851.75,856.2828326,228089,11382,195308695,50031,21.93,13.6,-0.2
13-Nov-13,851,861.4,844,845.35,852.5005024,272668,13185,232449607,60998,22.37,17.4,-5.65
12-Nov-13,864.55,871.45,850,852.25,860.4415876,287268,17354,247177334,113452,39.49,21.45,-12.3
11-Nov-13,875,882.5,860.85,863.7,870.8563302,332589,13417,289637236,79193,23.81,21.65,-11.3
08-Nov-13,881,885.95,872.2,875.5,877.7021419,307482,12161,269877610,95466,31.05,13.75,-5.5
07-Nov-13,897.65,904.95,882.5,885.95,896.0199212,306909,11378,274996578,102573,33.42,22.45,-11.7
06-Nov-13,909,919.9,895.5,898.7,902.475336,282497,14014,254946575,79918,28.29,24.4,-10.3
05-Nov-13,904,921.7,904,909.05,912.2327112,314235,13268,286655446,87571,27.87,17.7,5.05
03-Nov-13,910.9,914.6,906.55,908.5,911.0544725,121419,5580,110619323,38657,31.84,8.05,-2.4
01-Nov-13,909,925,903.1,907.85,911.6901174,390222,15057,355761541,151946,38.94,21.9,-1.15
31-Oct-13,900.25,915.8,897,912.35,908.2894538,387523,15550,351983054,160715,41.47,18.8,12.1
30-Oct-13,897,902.5,895,897.6,898.0946036,233638,8365,209829027,117952,50.48,7.5,0.6
29-Oct-13,890.1,903.85,882.5,896.8,894.8553919,260186,12513,232828845,68136,26.19,21.35,6.7
28-Oct-13,886.65,904.6,886.65,890.2,897.9376031,385420,17440,346083111,158564,41.14,17.95,3.55
25-Oct-13,885.4,892.3,879.15,885.85,886.2463351,229472,10265,203368719,55038,23.98,13.15,0.45
24-Oct-13,896,909.95,881,884.6,895.5230716,354743,18715,317680541,115663,32.6,28.95,-11.4
23-Oct-13,904,909.45,888.55,895.85,897.8364314,267160,12124,239865981,67046,25.1,20.9,-8.15
22-Oct-13,907.4,911,897.8,903.6,903.4392298,352813,13335,318745105,138307,39.2,13.2,-3.8
21-Oct-13,905,915,896.75,913.35,906.9160678,472393,19161,428420802,208968,44.24,18.25,8.35
18-Oct-13,882,907.95,880.75,905.35,898.9323827,817942,29477,735274551,378232,46.24,27.2,23.35
17-Oct-13,868,887.7,865.25,879.3,880.2884724,482216,20237,424489186,130659,27.1,22.45,11.3
15-Oct-13,896.25,899,863.7,866.7,875.7800397,730850,28366,640063842,169612,23.21,35.3,-29.55
14-Oct-13,864,874.9,863.1,870.25,869.6306197,409919,23220,356478114,123397,30.1,11.8,6.25
11-Oct-13,867,868,855.1,863,861.1267225,413565,19238,356131873,87318,21.11,12.9,-4
10-Oct-13,857.5,862.5,848.25,859.8,856.5236504,349867,16019,299669360,70051,20.02,14.25,2.3
09-Oct-13,841,866.9,838,861,856.2679488,312332,16363,267439881,107458,34.41,28.9,20
08-Oct-13,850,854,839.55,843.85,844.2015648,299596,11633,252919412,92103,30.74,14.45,-6.15
07-Oct-13,845.55,852.5,836.65,843.85,842.1351566,288606,12699,243045259,91482,31.7,15.85,-1.7
04-Oct-13,842,859.25,838.2,853.4,850.1204463,338848,14909,288061613,56818,16.77,21.05,11.4
03-Oct-13,824.9,847.9,824.9,846.1,839.5204407,334945,13565,281193174,88907,26.54,23,21.2
01-Oct-13,826.8,830.35,818.5,822.3,824.531351,272814,11917,224943696,46022,16.87,11.85,-4.5
30-Sep-13,831.5,844.5,819.05,822.35,831.2215019,374832,15893,311568418,104030,27.75,25.45,-9.15
27-Sep-13,843,853.9,838,840.2,846.1100917,339099,14153,286915086,42378,12.5,15.9,-2.8
26-Sep-13,848.7,849.45,835.6,838.55,841.3701786,419376,17113,352850460,141772,33.81,13.85,-10.15
25-Sep-13,872,874,842.6,848.7,852.4084925,567724,22923,483932759,169552,29.87,31.4,-23.3
24-Sep-13,870.4,884,868.1,874.35,877.3682361,257878,11133,226253966,71437,27.7,15.9,3.95
23-Sep-13,871,880.9,864.5,874.6,870.4467628,430949,12403,375118162,198477,46.06,16.4,3.6
20-Sep-13,886.25,900.9,870,882.6,886.2529321,412929,17110,365959537,86934,21.05,30.9,-3.65
19-Sep-13,885,895.55,880,891.05,886.4979063,634296,22716,562302076,318077,50.15,15.55,6.05
18-Sep-13,860,873.3,857,870.45,867.0430048,392770,12870,340548481,167881,42.74,16.3,10.45
17-Sep-13,858.5,864,853,858.1,858.5721779,164136,8492,140922603,24572,14.97,11,-0.4
16-Sep-13,887.5,887.5,853.85,861.65,866.3759436,492635,19948,426807113,174320,35.39,33.65,-25.85
13-Sep-13,868.9,883.5,865.25,873.25,876.0380059,310478,14826,271990528,54502,17.55,18.25,4.35
12-Sep-13,888.15,900,870,873.95,883.6522913,550245,21841,486225255,56543,10.28,30,-14.2
11-Sep-13,890.4,892.5,875,887.3,884.5980311,474181,22546,419459579,111503,23.51,17.5,-3.1
10-Sep-13,873.6,892.1,866.2,888.65,879.8247641,630704,20742,554908998,224770,35.64,25.9,15.05
06-Sep-13,869,872.95,842.85,867.55,859.8180176,506060,25766,435119506,83206,16.44,30.1,-1.45
05-Sep-13,860,868.9,851.5,861.3,860.894695,573420,15844,493654236,274678,47.9,17.4,1.3
04-Sep-13,835,863.7,833.1,849.35,852.1300418,540749,26845,460788468,76055,14.06,30.6,14.35
03-Sep-13,886.7,890.75,826.7,830.1,851.9923392,692875,26978,590324192,152237,21.97,64.05,-56.6
02-Sep-13,852.3,886.4,852.3,883.75,873.9504366,493065,23034,430914372,117338,23.8,34.1,31.45
30-Aug-13,844,858.35,828.25,851.55,841.5423738,446703,20313,375919503,62366,13.96,30.1,7.55
29-Aug-13,816.75,852.8,813.1,845.35,833.2672309,537872,29292,448191112,163333,30.37,39.7,28.6
28-Aug-13,795,818,765,811.15,790.6292732,833398,38457,658908855,152438,18.29,53,16.15
27-Aug-13,815.75,824.1,800,803.8,812.2827472,406126,16982,329889143,55714,13.72,24.1,-11.95
26-Aug-13,822,829.8,808.1,820.95,819.4874448,386454,19072,316694201,87444,22.63,21.7,-1.05
23-Aug-13,812,823.7,808.8,819.05,816.1218429,489967,20990,399872771,129931,26.52,14.9,7.05
22-Aug-13,785,808.3,775.15,805.85,792.1560035,598493,28727,474099823,118937,19.87,33.15,20.85
21-Aug-13,831.3,833.7,779.95,783.85,804.694563,528122,23905,424976902,136591,25.86,53.75,-47.45
20-Aug-13,810.5,828.7,806.25,822.65,817.8643473,395510,16850,323473528,68203,17.24,22.45,12.15
19-Aug-13,821,834.05,807.15,819.25,818.8928894,482576,21161,395178055,110391,22.88,26.9,-1.75
16-Aug-13,866,866,818.05,825.15,836.6382544,609608,30070,510021373,203482,33.38,47.95,-40.85
14-Aug-13,859.5,867.65,847.5,865.15,858.03914,367757,15389,315549900,93690,25.48,20.15,5.65
13-Aug-13,845.15,859.95,835,852.35,851.5809486,273062,12707,232534397,54424,19.93,24.95,7.2
12-Aug-13,865.25,871,840.5,845.3,853.7395552,249573,10935,213070342,73120,29.3,30.5,-19.95
08-Aug-13,869,872.85,857.75,865.45,865.0873151,206104,9815,178297956,29527,14.33,15.1,-3.55
07-Aug-13,845.05,880.7,831.55,871,857.4642862,417290,21304,357811272,80400,19.27,49.15,25.95
06-Aug-13,856.15,863.6,830.15,840.4,846.9531,285821,12898,242076982,60989,21.34,33.45,-15.75
05-Aug-13,859,871.9,855.95,860.9,864.5009265,212093,9862,183354595,35101,16.55,15.95,1.9
02-Aug-13,858,871.9,850,857.45,861.8888767,291775,16678,251477627,83020,28.45,21.9,-0.55
01-Aug-13,875.35,882,846,850.3,858.4717689,338049,14107,290205523,60501,17.9,36,-25.05
31-Jul-13,857.35,877.8,843,871.6,858.4720463,388231,17189,333285461,65894,16.97,34.8,14.25
30-Jul-13,886.35,892,854.9,858.85,873.7959973,324084,13898,283183302,83505,25.77,37.1,-27.5
29-Jul-13,888.1,899,882.75,885.6,889.0943316,248570,11074,221002178,61711,24.83,16.25,-2.5
26-Jul-13,892,903.5,885.8,889.9,895.7493538,236772,10518,212088366,51250,21.65,17.7,-2.1
25-Jul-13,906,912.1,885,890.85,900.478688,269426,12157,242612371,66776,24.78,27.1,-15.15
24-Jul-13,906.35,917,895.65,908.6,908.1022101,324469,16372,294651016,74920,23.09,21.35,2.25
23-Jul-13,912,924.7,907.15,909.1,917.2694548,319471,13767,293040990,101851,31.88,17.55,-2.9
22-Jul-13,915,915.25,898.9,908.5,907.6008084,407218,20379,369591386,105447,25.89,16.35,-6.5
19-Jul-13,917.05,927.9,912.8,923.15,922.6235992,824552,37276,760751134,382151,46.35,15.1,6.1
18-Jul-13,919.8,919.9,909.05,917.05,915.2462552,595565,23872,545088636,280741,47.14,10.85,-2.75
17-Jul-13,903,918.7,903,915.15,912.4750193,755344,38920,689232531,334221,44.25,15.7,12.15
16-Jul-13,888,904.3,882.8,900.9,896.3722612,486019,19862,435653950,114076,23.47,21.5,12.9
15-Jul-13,885.7,899.1,885.3,895.75,893.5766371,408014,16422,364591778,112586,27.59,13.8,10.05
12-Jul-13,873.5,895,870,889.6,882.1295435,452404,21560,399078934,142206,31.43,25,16.1
11-Jul-13,863.1,873.5,859,870.4,867.4579973,311611,15297,270309454,58576,18.8,14.5,7.3
10-Jul-13,874.8,879.7,839.4,856.35,857.6244629,595824,23856,510993238,89578,15.03,40.3,-18.45
09-Jul-13,869.8,881.5,867.5,873.35,872.5105338,462984,12418,403958417,164246,35.48,14,3.55
08-Jul-13,871.2,873.8,800,868.3,866.6413664,268745,13483,232905534,44749,16.65,73.8,-2.9
05-Jul-13,865.35,884.4,865.35,880.2,878.9318633,581038,23038,510692812,234614,40.38,19.05,14.85
04-Jul-13,854,870,848,861.65,861.8754539,486575,17960,419367049,130703,26.86,22,7.65
03-Jul-13,861.8,863.95,848.5,850.3,853.1803117,359411,15061,306642389,102124,28.41,15.45,-11.5
02-Jul-13,883,890.9,868.6,871.3,879.0678349,444388,19477,390647197,97471,21.93,22.3,-11.7
01-Jul-13,862,884.95,859.85,882.8,877.3644905,558802,23392,490273032,149538,26.76,25.1,20.8
28-Jun-13,863,873,845.75,861.85,858.3174869,1015453,34062,871581067,323042,31.81,27.25,-1.15
27-Jun-13,815,835.55,814.35,830.45,827.3255333,627174,48998,518877064,189048,30.14,21.2,15.45
26-Jun-13,809.5,814.55,800.85,802.55,807.9067977,233578,11247,188709254,39511,16.92,13.7,-6.95
25-Jun-13,799,819.75,795,803.8,809.0002343,593374,26621,480039705,162147,27.33,24.75,4.8
24-Jun-13,790.7,797,779.2,793.3,790.4076012,697991,20439,551697392,304227,43.59,17.8,2.6
21-Jun-13,801,810.5,785,793.9,798.9265613,612361,19925,489231468,180636,29.5,25.5,-7.1
20-Jun-13,821,821,794.8,799.2,804.9833526,590242,22300,475134984,175873,29.8,26.2,-21.8
19-Jun-13,821.25,832.8,815.5,831.1,825.5954182,447163,17204,369175724,103235,23.09,17.3,9.85
18-Jun-13,824.6,836.9,817.7,823.6,828.4233679,492522,21638,408016734,105286,21.38,19.2,-1
17-Jun-13,816.4,827.65,811.25,825.1,821.1117278,416709,15448,342164647,120222,28.85,16.4,8.7
14-Jun-13,795,817,795,814,807.9521311,448558,14113,362413392,153250,34.17,22,19
13-Jun-13,782,792.5,781,789.15,786.4240034,275578,7956,216721154,64794,23.51,11.5,7.15
12-Jun-13,786,797.05,783,791.3,790.2150813,476471,10398,376514570,237293,49.8,14.05,5.3
11-Jun-13,784.6,791,776.5,786.2,785.1543936,325292,10172,255404443,72215,22.2,14.5,1.6
10-Jun-13,789.8,794.9,782.1,789.45,788.6757945,294631,8769,232368338,68905,23.39,12.8,-0.35
07-Jun-13,796.95,802,782,784.6,793.9202196,364413,11616,289314849,83125,22.81,20,-12.35
06-Jun-13,801,802,788.2,792.3,794.8144406,716730,28930,569667354,121292,16.92,13.8,-8.7
05-Jun-13,781.25,803,780,800.55,792.5206703,381368,12416,302242023,68342,17.92,23,19.3
04-Jun-13,791.6,800.45,779.15,780.6,788.9340478,340883,10709,268934205,88989,26.11,21.3,-11
03-Jun-13,807,807,785.25,788.1,791.2337615,523709,13658,414376242,219334,41.88,21.75,-18.9
31-May-13,835,835,802,805.6,813.9322553,489972,14143,398804015,143468,29.28,33,-29.4
30-May-13,846.5,846.5,830.5,835.9,837.33141,369331,9893,309252447,75842,20.53,16,-10.6
29-May-13,843,849,833.2,847.25,841.4770651,557404,12422,469042682,239046,42.89,15.8,4.25
28-May-13,830,846.9,825.5,843.15,838.6446638,648158,19447,543574248,173501,26.77,21.4,13.15
27-May-13,803,832,802.2,828.25,820.3672831,681398,20102,558996626,181598,26.65,29.8,25.25
24-May-13,792.15,795,780,787.9,788.8926168,241453,8279,190480489,47018,19.47,15,-4.25
23-May-13,815,817,781.6,785.15,796.9701785,371812,12475,296323076,108107,29.08,35.4,-29.85
22-May-13,831,834.2,813.5,817.75,821.4559512,295343,8958,242611265,62757,21.25,20.7,-13.25
21-May-13,832,839.5,824.9,827.35,832.8426385,301713,9851,251279451,40397,13.39,14.6,-4.65
20-May-13,835.15,854.8,828.55,830.9,842.075697,445434,13015,375089146,104406,23.44,26.25,-4.25
17-May-13,840,844.7,823.5,834.4,832.9562596,375465,13029,312745922,138751,36.95,21.2,-5.6
16-May-13,817.4,843.35,816,840.15,835.1522414,524207,15319,437792651,169833,32.4,27.35,22.75
